LineId,Month,Date,Time,Level,Component,PID,Content,EventTemplate,EventId
127,Jun,18,02:08:10,combo,ftpd,31278,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,connection from <*> (<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>.<*>.<*>.<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,5975161b
128,Jun,18,02:08:11,combo,ftpd,31279,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,connection from <*> (<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>.<*>.<*>.<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,5975161b
129,Jun,18,02:08:11,combo,ftpd,31280,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,connection from <*> (<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>.<*>.<*>.<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,5975161b
130,Jun,18,02:08:11,combo,ftpd,31281,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,connection from <*> (<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>.<*>.<*>.<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,5975161b
131,Jun,18,02:08:11,combo,ftpd,31282,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,connection from <*> (<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>.<*>.<*>.<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,5975161b
132,Jun,18,02:08:11,combo,ftpd,31283,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,connection from <*> (<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>.<*>.<*>.<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,5975161b
133,Jun,18,02:08:12,combo,ftpd,31284,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,connection from <*> (<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>.<*>.<*>.<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,5975161b
134,Jun,18,02:08:12,combo,ftpd,31285,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,connection from <*> (<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>.<*>.<*>.<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,5975161b
135,Jun,18,02:08:12,combo,ftpd,31286,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,connection from <*> (<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>.<*>.<*>.<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,5975161b
136,Jun,18,02:23:10,combo,ftpd,31277,User unknown timed out after 900 seconds at Sat Jun 18 02:23:10 2005,User unknown timed out after <*> <*> <*> <*> <*> <*> <*>:<*>:<*> <*>,6fe8fe0e
137,Jun,18,04:07:05,combo,su(pam_unix),31791,session opened for user cyrus by (uid=0),session opened for user cyrus by (uid=<*>),1a7c474c
138,Jun,18,04:07:06,combo,su(pam_unix),31791,session closed for user cyrus,session closed for user cyrus,fe6f65a7
139,Jun,18,04:07:06,combo,logrotate,,ALERT exited abnormally with [1],ALERT exited abnormally with [<*>],64042dcf
140,Jun,18,04:12:42,combo,su(pam_unix),32164,session opened for user news by (uid=0),session opened for user news by (uid=<*>),b258ebc6
141,Jun,18,04:12:43,combo,su(pam_unix),32164,session closed for user news,session closed for user news,70fd00b7
142,Jun,19,04:08:55,combo,su(pam_unix),2192,session opened for user cyrus by (uid=0),session opened for user cyrus by (uid=<*>),1a7c474c
143,Jun,19,04:08:55,combo,su(pam_unix),2192,session closed for user cyrus,session closed for user cyrus,fe6f65a7
144,Jun,19,04:08:57,combo,cups,,cupsd shutdown succeeded,cupsd shutdown succeeded,e05fcc23
145,Jun,19,04:09:02,combo,cups,,cupsd startup succeeded,cupsd startup succeeded,adc372d2
146,Jun,19,04:09:11,combo,syslogd 1.4.1,,restart.,restart.,6f97e9d4
147,Jun,19,04:09:11,combo,logrotate,,ALERT exited abnormally with [1],ALERT exited abnormally with [<*>],64042dcf
148,Jun,19,04:15:18,combo,su(pam_unix),3676,session opened for user news by (uid=0),session opened for user news by (uid=<*>),b258ebc6
149,Jun,19,04:15:18,combo,su(pam_unix),3676,session closed for user news,session closed for user news,70fd00b7
150,Jun,20,03:40:59,combo,ftpd,8829,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
151,Jun,20,03:40:59,combo,ftpd,8824,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
152,Jun,20,03:40:59,combo,ftpd,8828,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
153,Jun,20,03:40:59,combo,ftpd,8822,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
154,Jun,20,03:40:59,combo,ftpd,8833,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
155,Jun,20,03:40:59,combo,ftpd,8827,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
156,Jun,20,03:40:59,combo,ftpd,8823,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
157,Jun,20,03:40:59,combo,ftpd,8825,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
158,Jun,20,03:40:59,combo,ftpd,8826,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
159,Jun,20,03:40:59,combo,ftpd,8832,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
160,Jun,20,03:40:59,combo,ftpd,8830,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
161,Jun,20,03:40:59,combo,ftpd,8831,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
162,Jun,20,04:02:54,combo,su(pam_unix),9187,session opened for user cyrus by (uid=0),session opened for user cyrus by (uid=<*>),1a7c474c
163,Jun,20,04:02:54,combo,su(pam_unix),9187,session closed for user cyrus,session closed for user cyrus,fe6f65a7
164,Jun,20,04:02:55,combo,logrotate,,ALERT exited abnormally with [1],ALERT exited abnormally with [<*>],64042dcf
165,Jun,20,04:08:37,combo,su(pam_unix),9558,session opened for user news by (uid=0),session opened for user news by (uid=<*>),b258ebc6
166,Jun,20,04:08:38,combo,su(pam_unix),9558,session closed for user news,session closed for user news,70fd00b7
167,Jun,20,04:44:39,combo,snmpd,2318,Received SNMP packet(s) from 67.170.148.126,Received SNMP packet(s) from <*>,4f67b71e
168,Jun,20,09:20:05,combo,sshd(pam_unix),10035,check pass; user unknown,check pass; user unknown,b780997e
169,Jun,20,09:20:05,combo,sshd(pam_unix),10035,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>,1f72f211
170,Jun,20,09:20:05,combo,sshd(pam_unix),10037,check pass; user unknown,check pass; user unknown,b780997e
171,Jun,20,09:20:05,combo,sshd(pam_unix),10037,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>,1f72f211
172,Jun,20,09:20:05,combo,sshd(pam_unix),10039,check pass; user unknown,check pass; user unknown,b780997e
173,Jun,20,09:20:05,combo,sshd(pam_unix),10039,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>,1f72f211
174,Jun,20,09:20:06,combo,sshd(pam_unix),10041,check pass; user unknown,check pass; user unknown,b780997e
175,Jun,20,09:20:06,combo,sshd(pam_unix),10041,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>,1f72f211
176,Jun,20,09:20:07,combo,sshd(pam_unix),10043,check pass; user unknown,check pass; user unknown,b780997e
177,Jun,20,09:20:07,combo,sshd(pam_unix),10043,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>,1f72f211
178,Jun,20,09:20:07,combo,sshd(pam_unix),10045,check pass; user unknown,check pass; user unknown,b780997e
179,Jun,20,09:20:07,combo,sshd(pam_unix),10045,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>,1f72f211
180,Jun,20,09:20:07,combo,sshd(pam_unix),10047,check pass; user unknown,check pass; user unknown,b780997e
181,Jun,20,09:20:07,combo,sshd(pam_unix),10047,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>,1f72f211
182,Jun,20,09:20:07,combo,sshd(pam_unix),10049,check pass; user unknown,check pass; user unknown,b780997e
183,Jun,20,09:20:07,combo,sshd(pam_unix),10049,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>,1f72f211
184,Jun,20,09:20:08,combo,sshd(pam_unix),10051,check pass; user unknown,check pass; user unknown,b780997e
185,Jun,20,09:20:08,combo,sshd(pam_unix),10051,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>,1f72f211
186,Jun,20,09:20:08,combo,sshd(pam_unix),10053,check pass; user unknown,check pass; user unknown,b780997e
187,Jun,20,09:20:08,combo,sshd(pam_unix),10053,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>,1f72f211
188,Jun,21,04:06:57,combo,su(pam_unix),12098,session opened for user cyrus by (uid=0),session opened for user cyrus by (uid=<*>),1a7c474c
189,Jun,21,04:06:58,combo,su(pam_unix),12098,session closed for user cyrus,session closed for user cyrus,fe6f65a7
190,Jun,21,04:06:59,combo,logrotate,,ALERT exited abnormally with [1],ALERT exited abnormally with [<*>],64042dcf
191,Jun,21,04:13:03,combo,su(pam_unix),13327,session opened for user news by (uid=0),session opened for user news by (uid=<*>),b258ebc6
192,Jun,21,04:13:04,combo,su(pam_unix),13327,session closed for user news,session closed for user news,70fd00b7
193,Jun,21,08:56:36,combo,sshd(pam_unix),14281,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
194,Jun,21,08:56:36,combo,sshd(pam_unix),14279,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
195,Jun,21,08:56:36,combo,sshd(pam_unix),14282,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
196,Jun,21,08:56:36,combo,sshd(pam_unix),14277,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
197,Jun,21,08:56:36,combo,sshd(pam_unix),14278,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
198,Jun,21,08:56:36,combo,sshd(pam_unix),14280,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
199,Jun,22,03:17:26,combo,sshd(pam_unix),16207,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>  <*>=<*>,7bb040d3
200,Jun,22,03:17:26,combo,sshd(pam_unix),16206,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>  <*>=<*>,7bb040d3
201,Jun,22,03:17:35,combo,sshd(pam_unix),16210,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>  <*>=<*>,7bb040d3
202,Jun,22,03:17:36,combo,sshd(pam_unix),16212,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>  <*>=<*>,7bb040d3
203,Jun,22,03:17:36,combo,sshd(pam_unix),16213,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>  <*>=<*>,7bb040d3
204,Jun,22,03:17:45,combo,sshd(pam_unix),16216,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>  <*>=<*>,7bb040d3
205,Jun,22,03:17:46,combo,sshd(pam_unix),16218,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>  <*>=<*>,7bb040d3
206,Jun,22,03:17:46,combo,sshd(pam_unix),16219,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>  <*>=<*>,7bb040d3
207,Jun,22,03:17:52,combo,sshd(pam_unix),16222,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>  <*>=<*>,7bb040d3
208,Jun,22,03:17:55,combo,sshd(pam_unix),16224,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>  <*>=<*>,7bb040d3
209,Jun,22,03:17:56,combo,sshd(pam_unix),16226,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>  <*>=<*>,7bb040d3
210,Jun,22,03:17:56,combo,sshd(pam_unix),16227,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>  <*>=<*>,7bb040d3
211,Jun,22,03:18:02,combo,sshd(pam_unix),16230,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>  <*>=<*>,7bb040d3
212,Jun,22,03:18:05,combo,sshd(pam_unix),16232,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>  <*>=<*>,7bb040d3
213,Jun,22,03:18:06,combo,sshd(pam_unix),16234,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>  <*>=<*>,7bb040d3
214,Jun,22,03:18:06,combo,sshd(pam_unix),16235,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>  <*>=<*>,7bb040d3
215,Jun,22,03:18:10,combo,sshd(pam_unix),16238,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>  <*>=<*>,7bb040d3
216,Jun,22,03:18:12,combo,sshd(pam_unix),16240,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>  <*>=<*>,7bb040d3
217,Jun,22,03:18:15,combo,sshd(pam_unix),16242,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>  <*>=<*>,7bb040d3
218,Jun,22,03:18:16,combo,sshd(pam_unix),16244,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>  <*>=<*>,7bb040d3
219,Jun,22,03:18:16,combo,sshd(pam_unix),16245,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>  <*>=<*>,7bb040d3
220,Jun,22,03:18:20,combo,sshd(pam_unix),16248,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>  <*>=<*>,7bb040d3
221,Jun,22,03:18:22,combo,sshd(pam_unix),16250,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>.<*>.<*>  <*>=<*>,7bb040d3
222,Jun,22,04:05:58,combo,su(pam_unix),16663,session opened for user cyrus by (uid=0),session opened for user cyrus by (uid=<*>),1a7c474c
223,Jun,22,04:05:59,combo,su(pam_unix),16663,session closed for user cyrus,session closed for user cyrus,fe6f65a7
224,Jun,22,04:06:00,combo,logrotate,,ALERT exited abnormally with [1],ALERT exited abnormally with [<*>],64042dcf
225,Jun,22,04:11:42,combo,su(pam_unix),17037,session opened for user news by (uid=0),session opened for user news by (uid=<*>),b258ebc6
226,Jun,22,04:11:42,combo,su(pam_unix),17037,session closed for user news,session closed for user news,70fd00b7
227,Jun,22,04:30:55,combo,sshd(pam_unix),17129,check pass; user unknown,check pass; user unknown,b780997e
228,Jun,22,04:30:55,combo,sshd(pam_unix),17129,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>-<*>-<*>-<*>-<*>.<*>.<*>.<*>,391170d1
229,Jun,22,04:30:55,combo,sshd(pam_unix),17125,check pass; user unknown,check pass; user unknown,b780997e
230,Jun,22,04:30:55,combo,sshd(pam_unix),17125,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>-<*>-<*>-<*>-<*>.<*>.<*>.<*>,391170d1
231,Jun,22,04:30:55,combo,sshd(pam_unix),17124,check pass; user unknown,check pass; user unknown,b780997e
232,Jun,22,04:30:55,combo,sshd(pam_unix),17124,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>-<*>-<*>-<*>-<*>.<*>.<*>.<*>,391170d1
233,Jun,22,04:30:55,combo,sshd(pam_unix),17123,check pass; user unknown,check pass; user unknown,b780997e
234,Jun,22,04:30:55,combo,sshd(pam_unix),17123,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>-<*>-<*>-<*>-<*>.<*>.<*>.<*>,391170d1
235,Jun,22,04:30:55,combo,sshd(pam_unix),17132,check pass; user unknown,check pass; user unknown,b780997e
236,Jun,22,04:30:55,combo,sshd(pam_unix),17132,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>-<*>-<*>-<*>-<*>.<*>.<*>.<*>,391170d1
237,Jun,22,04:30:55,combo,sshd(pam_unix),17131,check pass; user unknown,check pass; user unknown,b780997e
238,Jun,22,04:30:55,combo,sshd(pam_unix),17131,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>-<*>-<*>-<*>-<*>.<*>.<*>.<*>,391170d1
239,Jun,22,04:30:55,combo,sshd(pam_unix),17135,check pass; user unknown,check pass; user unknown,b780997e
240,Jun,22,04:30:55,combo,sshd(pam_unix),17135,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>-<*>-<*>-<*>-<*>.<*>.<*>.<*>,391170d1
241,Jun,22,04:30:55,combo,sshd(pam_unix),17137,check pass; user unknown,check pass; user unknown,b780997e
242,Jun,22,04:30:55,combo,sshd(pam_unix),17137,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>-<*>-<*>-<*>-<*>.<*>.<*>.<*>,391170d1
243,Jun,22,04:30:56,combo,sshd(pam_unix),17139,check pass; user unknown,check pass; user unknown,b780997e
244,Jun,22,04:30:56,combo,sshd(pam_unix),17139,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>-<*>-<*>-<*>-<*>.<*>.<*>.<*>,391170d1
245,Jun,22,04:30:56,combo,sshd(pam_unix),17140,check pass; user unknown,check pass; user unknown,b780997e
