LineId,Month,Date,Time,User,Component,PID,Address,Content,EventTemplate,EventId
109,Jul,1,11:44:26,authorMacBook-Pro,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO,IO80211AWDLPeerManager::<*> <*> the AWDL operation mode <*> SUSPENDED to AUTO,d534a1d2
110,Jul,1,11:46:16,calvisitor-10-105-160-95,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,NetworkAnalyticsEngine-[_writeJournalRecord fromCellFingerprint:key:<*>:<*>:<*>:<*>:<*>:] of the primary key failed Dropping. the journal record ,8fdd81ef
111,Jul,1,11:46:16,authorMacBook-Pro,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::<*> - <*> = <*>,2ae4e34c
112,Jul,1,11:46:19,authorMacBook-Pro,sharingd,30299,,11:46:19.229 : Finished generating hashes,<*>:<*>:<*>.<*> : <*> <*> <*>,ee1ccfe6
113,Jul,1,11:46:21,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Evaluating,Captive: CNPluginHandler en0: <*>,832283b9
114,Jul,1,11:46:36,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 16034 seconds.  Ignoring.","<*>: <*> <*> <*> to run this job; however, but the start time isn't for <*> <*>.  <*>.",a896cf5a
115,Jul,1,11:46:48,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1277 seconds.  Ignoring.","<*>: <*> <*> <*> to run this job; however, but the start time isn't for <*> <*>.  <*>.",a896cf5a
116,Jul,1,11:47:56,authorMacBook-Pro,kernel,0,,ARPT: 626380.467130: ARPT: Wake Reason: Wake on Scan offload,ARPT: <*>.<*>: <*>: Wake Reason: Wake on Scan offload,3bcef02b
117,Jul,1,11:48:28,calvisitor-10-105-160-95,AddressBookSourceSync,31471,,Unrecognized attribute value: t:AbchPersonItemType,Unrecognized <*> <*>: <*>:<*>,0e13dd6e
118,Jul,1,11:48:43,calvisitor-10-105-160-95,kernel,0,,"PM response took 1938 ms (54, powerd)","PM response took <*> <*> (<*>, <*>)",ed71cf61
119,Jul,1,11:49:29,calvisitor-10-105-160-95,QQ,10018,,tcp_connection_destination_perform_socket_connect 19110 connectx to 183.57.48.75:80@0 failed: [50] Network is down,tcp_connection_destination_perform_socket_connect <*> <*> to <*>@<*> failed: [<*>] Network is down,f63407fe
120,Jul,1,11:49:29,calvisitor-10-105-160-95,kernel,0,,AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,AirPort: Link Down on en0. Reason <*> (<*> <*> <*> <*>).,f229f139
121,Jul,1,11:49:29,authorMacBook-Pro,sharingd,30299,,11:49:29.473 : BTLE scanner Powered On,<*>:<*>:<*>.<*> : <*> <*> <*> <*>,91cc4585
122,Jul,1,11:49:29,authorMacBook-Pro,kernel,0,,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3","USBMSC <*> (<*>-<*>): <*> <*> <*> <*>, <*>",39db207e
123,Jul,1,11:49:29,authorMacBook-Pro,symptomsd,215,,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,__73-[<*> <*>:<*>:<*>:<*>:]<*> <*> <*> <*> <*>,331d4de9
124,Jul,1,11:49:30,authorMacBook-Pro,corecaptured,31480,,CCXPCService::setStreamEventHandler Registered for notification callback.,CCXPCService::setStreamEventHandler Registered <*> <*> <*>.,31b75208
125,Jul,1,11:49:30,authorMacBook-Pro,Dropbox,24019,,[0701/114930:WARNING:dns_config_service_posix.cc(306)] Failed to read DnsConfig.,<*>[<*>/<*>:<*>:<*>.<*>(<*>)] to read DnsConfig ,33b3f96a
126,Jul,1,11:49:35,calvisitor-10-105-160-95,cdpd,11807,,Saw change in network reachability (isReachable=2),Saw change in network reachability (isReachable=<*>),b8777a99
127,Jul,1,11:51:02,authorMacBook-Pro,kernel,0,,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),HID[ATC] [AppleDeviceManagementHIDEventService] processWakeReason::Wake reason Host: <*> (,161566ba
128,Jul,1,11:51:07,authorMacBook-Pro,kernel,0,,en0: BSSID changed to 5c:50:15:36:bc:03,en0: BSSID changed to <*>:<*>:<*>:<*>:<*>:<*>,61568298
129,Jul,1,11:51:11,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 15759 seconds.  Ignoring.","<*>: <*> <*> <*> to run this job; however, but the start time isn't for <*> <*>.  <*>.",a896cf5a
130,Jul,1,11:51:12,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4439 seconds.  Ignoring.","<*>: <*> <*> <*> to run this job; however, but the start time isn't for <*> <*>.  <*>.",a896cf5a
131,Jul,1,11:51:22,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4429 seconds.  Ignoring.","<*>: <*> <*> <*> to run this job; however, but the start time isn't for <*> <*>.  <*>.",a896cf5a
132,Jul,1,11:51:25,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31496,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,dnssd_clientstub <*>: <*>(<*>)-> <*> of tries: <*>,a7887fb1
133,Jul,1,11:53:45,calvisitor-10-105-160-95,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,AppleThunderboltGenericHAL::<*> - <*> - took <*> <*>,e0c33827
134,Jul,1,11:53:45,authorMacBook-Pro,kernel,0,,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0","Setting BTCoex Config: enable_2G:<*>, <*>:<*>, <*>:<*>, <*>:<*>",94cb9932
135,Jul,1,11:53:49,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,NETClientConnection-[effectiveBundleID using] process name apsd as bundle ID this (is expected for daemons without <*> <*> ,8c927106
136,Jul,1,11:55:14,calvisitor-10-105-160-95,kernel,0,,AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,AirPort: Link Down on en0. Reason <*> (<*> <*> <*> <*>).,f229f139
137,Jul,1,11:55:24,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4187 seconds.  Ignoring.","<*>: <*> <*> <*> to run this job; however, but the start time isn't for <*> <*>.  <*>.",a896cf5a
138,Jul,1,11:55:24,calvisitor-10-105-160-95,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4099 seconds.  Ignoring.","<*>: <*> <*> <*> to run this job; however, but the start time isn't for <*> <*>.  <*>.",a896cf5a
139,Jul,1,11:58:27,calvisitor-10-105-160-95,kernel,0,,"ARPT: 626625.204595: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq 3034132215, Ack 528237229, Win size 278","ARPT: <*>.<*>: <*>: <*>: <*> <*> <*> <*> <*> <*>, <*> <*>, <*> <*> <*>",e61206f3
140,Jul,1,11:58:27,authorMacBook-Pro,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 15323 seconds.  Ignoring.","<*>: <*> <*> <*> to run this job; however, but the start time isn't for <*> <*>.  <*>.",a896cf5a
141,Jul,1,12:12:04,calvisitor-10-105-160-95,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::<*> - <*> = <*>,2ae4e34c
142,Jul,1,12:12:21,calvisitor-10-105-160-95,secd,276,,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> <*>=<*> ""<*> <*> not set"" UserInfo={<*>=<*> <*> <*> <*>}",ca08da51
143,Jul,1,12:26:01,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 427826 seconds.  Ignoring.","<*>: <*> <*> <*> to run this job; however, but the start time isn't for <*> <*>.  <*>.",a896cf5a
144,Jul,1,12:26:01,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 2350 seconds.  Ignoring.","<*>: <*> <*> <*> to run this job; however, but the start time isn't for <*> <*>.  <*>.",a896cf5a
145,Jul,1,12:39:29,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1542 seconds.  Ignoring.","<*>: <*> <*> <*> to run this job; however, but the start time isn't for <*> <*>.  <*>.",a896cf5a
146,Jul,1,12:39:55,calvisitor-10-105-160-95,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1428 seconds.  Ignoring.","<*>: <*> <*> <*> to run this job; however, but the start time isn't for <*> <*>.  <*>.",a896cf5a
147,Jul,1,12:52:57,calvisitor-10-105-160-95,kernel,0,,"RTC: Maintenance 2017/7/1 19:52:56, sleep 2017/7/1 19:40:18","RTC: Maintenance <*> <*>:<*>:<*>, <*> <*> <*>:<*>:<*>",3f87b1f3
148,Jul,1,12:52:57,calvisitor-10-105-160-95,kernel,0,,AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,016decae
149,Jul,1,12:52:57,calvisitor-10-105-160-95,kernel,0,,"en0: channel changed to 132,+1","en0: channel changed to <*>,+<*>",4b3265bc
150,Jul,1,12:53:53,calvisitor-10-105-160-95,kernel,0,,"ARPT: 626908.045241: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10","ARPT: <*>.<*>: <*>: <*>: <*> <*>, <*> <*>, <*> <*>",c4aa92b1
151,Jul,1,13:06:35,calvisitor-10-105-160-95,kernel,0,,AirPort: Link Up on awdl0,AirPort: Link Up on awdl0,79153624
152,Jul,1,13:20:12,calvisitor-10-105-160-95,sharingd,30299,,13:20:12.402 : BTLE scanner Powered On,<*>:<*>:<*>.<*> : <*> <*> <*> <*>,91cc4585
153,Jul,1,13:20:12,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 424575 seconds.  Ignoring.","<*>: <*> <*> <*> to run this job; however, but the start time isn't for <*> <*>.  <*>.",a896cf5a
154,Jul,1,13:20:31,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31588,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,dnssd_clientstub <*>: <*>(<*>)-> <*> of tries: <*>,a7887fb1
155,Jul,1,13:20:33,calvisitor-10-105-160-95,sandboxd,129,[31588],com.apple.Addres(31588) deny network-outbound /private/var/run/mDNSResponder,<*>(<*>) <*> network-outbound <*>,e1536298
156,Jul,1,13:34:07,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31595,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,dnssd_clientstub <*>: <*>(<*>)-> <*> of tries: <*>,a7887fb1
157,Jul,1,13:41:48,calvisitor-10-105-160-95,kernel,0,,RTC: PowerByCalendarDate setting ignored,RTC: PowerByCalendarDate <*> <*>,fd73e34a
158,Jul,1,13:41:58,calvisitor-10-105-160-95,com.apple.CDScheduler,258,,Thermal pressure state: 1 Memory pressure state: 0,Thermal pressure state: <*> <*> <*> state: <*>,d730fb11
159,Jul,1,13:42:01,calvisitor-10-105-160-95,locationd,82,,Location icon should now be in state 'Active',Location icon should now be in state 'Active',1c4410e3
160,Jul,1,13:42:41,calvisitor-10-105-160-95,kernel,0,,ARPT: 627141.702095: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:c6b3:1ff:fecd:467f,ARPT: <*>.<*>: <*>: <*>: <*> <*>: <*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>,2fca6d06
161,Jul,1,13:44:07,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31608,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2,dnssd_clientstub <*>: <*>(<*>)-> <*> of tries: <*>,a7887fb1
162,Jul,1,13:47:33,calvisitor-10-105-160-95,kernel,0,,en0: 802.11d country code set to 'X3'.,en0: <*>.<*> <*> <*> <*> <*> '<*>'.,fba20e6a
163,Jul,1,13:47:33,authorMacBook-Pro,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,IO80211AWDLPeerManager::<*> <*> the AWDL operation mode <*> AUTO to SUSPENDED,e3ce8797
164,Jul,1,13:47:53,calvisitor-10-105-160-95,kernel,0,,en0: channel changed to 6,en0: channel changed to <*>,86f9b3d4
165,Jul,1,13:49:09,authorMacBook-Pro,kernel,0,,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3","USBMSC <*> (<*>-<*>): <*> <*> <*> <*>, <*>",39db207e
166,Jul,1,14:01:24,calvisitor-10-105-160-95,kernel,0,,"ARPT: 627305.613279: wl0: setup_keepalive: Seq: 1664112163, Ack: 818851215, Win size: 4096","ARPT: <*>.<*>: <*>: <*>: <*>: <*>, <*>: <*>, <*> <*>: <*>",2d0e5a13
167,Jul,1,14:14:51,calvisitor-10-105-160-95,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::<*> - <*> = <*>,2ae4e34c
168,Jul,1,14:28:27,calvisitor-10-105-160-95,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,IOThunderboltSwitch<<*>>(<*>)::<*> - <*> <*> <*> <*> <*> = <*> <*> = <*> <*> = <*>,e0562617
169,Jul,1,14:28:55,calvisitor-10-105-160-95,kernel,0,,ARPT: 627355.597577: ARPT: Wake Reason: Wake on Scan offload,ARPT: <*>.<*>: <*>: Wake Reason: Wake on Scan offload,3bcef02b
170,Jul,1,14:29:01,calvisitor-10-105-160-95,sandboxd,129,[10018],QQ(10018) deny mach-lookup com.apple.networking.captivenetworksupport,QQ(<*>) <*> <*>-<*> <*>,d164e05f
171,Jul,1,14:38:45,calvisitor-10-105-160-95,com.apple.CDScheduler,258,,Thermal pressure state: 0 Memory pressure state: 0,Thermal pressure state: <*> <*> <*> state: <*>,d730fb11
172,Jul,1,14:52:03,calvisitor-10-105-160-95,kernel,0,,"RTC: Maintenance 2017/7/1 21:52:00, sleep 2017/7/1 21:39:51","RTC: Maintenance <*> <*>:<*>:<*>, <*> <*> <*>:<*>:<*>",3f87b1f3
173,Jul,1,14:52:03,calvisitor-10-105-160-95,kernel,0,,[HID] [MT] AppleMultitouchDevice::willTerminate entered,HID[MT] [AppleMultitouchDevice] willTerminate::entered ,3c3b4684
174,Jul,1,14:52:03,calvisitor-10-105-160-95,blued,85,,[BluetoothHIDDeviceController] EventServiceDisconnectedCallback,BluetoothHIDDeviceController[EventServiceDisconnectedCallback] ,b8715ba1
175,Jul,1,15:05:42,calvisitor-10-105-160-95,kernel,0,,PMStats: Hibernate read took 197 ms,PMStats: <*> read took <*> <*>,6021abe8
176,Jul,1,15:05:47,calvisitor-10-105-160-95,secd,276,,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> <*>=<*> ""<*> <*> not set"" UserInfo={<*>=<*> <*> <*> <*>}",ca08da51
177,Jul,1,15:05:51,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31654,,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,dnssd_clientstub <*>: <*>(<*>) failed path:<*> <*>:<*> <*>:-<*> <*>:<*> <*> <*> <*>,d8e71212
178,Jul,1,19:43:22,calvisitor-10-105-160-95,kernel,0,,"pages 1471315, wire 491253, act 449877, inact 3, cleaned 0 spec 5, zf 23, throt 0, compr 345876, xpmapped 40000","pages <*>, <*> <*>, act <*>, <*> <*>, <*> <*> <*> <*>, <*> <*>, <*> <*>, <*> <*>, <*> <*>",a47bfb92
179,Jul,1,19:43:22,calvisitor-10-105-160-95,VDCAssistant,213,,"VDCAssistant:  Found a camera (0x1430000005ac8290) , but was not able to start it up (0x0 -- (os/kern) successful)","VDCAssistant:  Found a camera (<*>) , <*> <*> not able to start it up (<*> -- (<*>/<*>) <*>)",cb91546b
180,Jul,1,19:43:22,calvisitor-10-105-160-95,WindowServer,184,,handle_will_sleep_auth_and_shield_windows: Reordering authw 0x7fa823a04400(2004) (lock state: 3),handle_will_sleep_auth_and_shield_windows: <*> <*> <*>(<*>) (<*> state: <*>),07fd1a9b
181,Jul,1,19:43:32,calvisitor-10-105-163-202,symptomsd,215,,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,__73-[<*> <*>:<*>:<*>:<*>:]<*> <*> <*> <*> <*>,331d4de9
182,Jul,1,19:43:36,calvisitor-10-105-163-202,QQ,10018,,button report: 0x8002bdf,button <*>: <*>,1c76a58f
183,Jul,1,19:46:26,calvisitor-10-105-163-202,GoogleSoftwareUpdateAgent,31702,,"2017-07-01 19:46:26.133 GoogleSoftwareUpdateAgent[31702/0x7000002a0000] [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] Checking with local engine: <KSUpdateEngine:0x100259c60 ticketStore=<KSPersistentTicketStore:0x100253770 store=<KSKeyedPersistentStore:0x100254d10 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore"" lockFile=<KSLockFile:0x100254d80 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore.lock"" locked=NO > >> processor=<KSActionProcessor:0x100259e70 delegate=<KSUpdateEngine:0x100259c60> isProcessing=NO actionsCompleted=0 progress=0.00 errors=0 currentActionErrors=0 events=0 currentActionEvents=0 actionQueue=( ) > delegate=(null) serverInfoStore=<KSServerPrivateInfoStore:0x1002594d0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/Servers""> errors=0 >","<*>-<*>-<*> <*>:<*>:<*>.<*> <*>[<*>/<*>] [<*>=<*>] -[<*>(<*>) <*>:] <*> <*> <*> <*>: <<*>:<*> <*>=<<*>:<*> <*>=<<*>:<*> <*>=""<*>"" <*>=<<*>:<*> <*>=""<*>"" <*>=<*> > >> <*>=<<*>:<*> <*>=<<*>:<*>> <*>=<*> <*>=<*> <*>=<*>.<*> <*>=<*> <*>=<*> <*>=<*> <*>=<*> <*>=( ) > <*>=(<*>) <*>=<<*>:<*> <*>=""<*>""> <*>=<*> >",11cdc931
184,Jul,1,19:46:42,calvisitor-10-105-163-202,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950712080>.,ISGenerateImageOp-[generateImageWithCompletion Failed:] to <*> <*> for descriptor ISBindingImageDescriptor <<*>: ,1b6aa0d0
185,Jul,1,19:46:42,calvisitor-10-105-163-202,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9951303310>.,ISGenerateImageOp-[generateImageWithCompletion Failed:] to <*> <*> for descriptor ISBindingImageDescriptor <<*>: ,1b6aa0d0
186,Jul,1,19:50:12,calvisitor-10-105-163-202,quicklookd,31687,,Error returned from iconservicesagent: (null),Error returned from iconservicesagent: (<*>),f38c91bc
187,Jul,1,20:13:23,calvisitor-10-105-163-202,Safari,9852,,tcp_connection_tls_session_error_callback_imp 1977 __tcp_connection_tls_session_callback_write_block_invoke.434 error 22,tcp_connection_tls_session_error_callback_imp <*> <*>.<*> <*> <*>,e7929b51
188,Jul,1,20:17:07,calvisitor-10-105-163-202,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9951105bf0>.,ISGenerateImageOp-[generateImageWithCompletion Failed:] to <*> <*> for descriptor ISBindingImageDescriptor <<*>: ,1b6aa0d0
189,Jul,1,20:17:08,calvisitor-10-105-163-202,quicklookd,31687,,Error returned from iconservicesagent: (null),Error returned from iconservicesagent: (<*>),f38c91bc
190,Jul,1,20:23:09,calvisitor-10-105-163-202,cloudd,326,,"SecOSStatusWith error:[-50] Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}","SecOSStatusWith error:[-<*>] Error Domain=NSOSStatusErrorDomain Code=-<*> ""<*> missing class name"" (<*>: <*> <*> <*> <*> <*>) <*>={<*>=<*> <*> <*> <*>}",38331843
191,Jul,1,21:03:00,calvisitor-10-105-163-202,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before <*> out.,e51f3740
192,Jul,1,21:10:19,calvisitor-10-105-163-202,Preview,11512,,WARNING: Type1 font data isn't in the correct format required by the Adobe Type 1 Font Format specification.,WARNING: Type1 font <*> <*>'<*> in the correct format required by the Adobe Type <*> <*> <*> <*>.,3727f3ad
193,Jul,1,21:17:32,calvisitor-10-105-163-202,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before <*> out.,e51f3740
194,Jul,1,21:18:10,calvisitor-10-105-163-202,quicklookd,31687,,Error returned from iconservicesagent: (null),Error returned from iconservicesagent: (<*>),f38c91bc
195,Jul,1,21:18:10,calvisitor-10-105-163-202,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950712080>.,ISGenerateImageOp-[generateImageWithCompletion Failed:] to <*> <*> for descriptor ISBindingImageDescriptor <<*>: ,1b6aa0d0
196,Jul,1,21:19:06,calvisitor-10-105-163-202,quicklookd,31687,,Error returned from iconservicesagent: (null),Error returned from iconservicesagent: (<*>),f38c91bc
197,Jul,1,21:21:33,calvisitor-10-105-163-202,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950712080>.,ISGenerateImageOp-[generateImageWithCompletion Failed:] to <*> <*> for descriptor ISBindingImageDescriptor <<*>: ,1b6aa0d0
