LineId,Time,Component,Pid,Content,EventTemplate,EventId
176,20171223-22:15:43:164,Step_StandReportReceiver,30002312,REPORT : 7030 5019 150582 240,REPORT : <*> <*> <*> <*>,5cdf7db4
177,20171223-22:15:43:348,Step_LSC,30002312,onStandStepChanged 3603,onStandStepChanged <*>,93067dc4
178,20171223-22:15:43:354,Step_LSC,30002312,onExtend:1514038544000 1 0 4,onExtend:<*> <*> <*> <*>,959a0db3
179,20171223-22:15:43:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7030##548365##8661##14451##27187468,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
180,20171223-22:15:43:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7031##548365##8661##14546##27187968,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
181,20171223-22:15:43:677,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127289,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
182,20171223-22:15:43:679,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
183,20171223-22:15:43:679,Step_StandReportReceiver,30002312,REPORT : 7031 5020 150604 240,REPORT : <*> <*> <*> <*>,5cdf7db4
184,20171223-22:15:43:850,Step_LSC,30002312,onStandStepChanged 3604,onStandStepChanged <*>,93067dc4
185,20171223-22:15:43:861,Step_LSC,30002312,onExtend:1514038544000 1 0 4,onExtend:<*> <*> <*> <*>,959a0db3
186,20171223-22:15:44:152,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7031##548365##8661##14546##27187968,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
187,20171223-22:15:44:152,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7032##548365##8661##14641##27188471,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
188,20171223-22:15:44:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127311,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
189,20171223-22:15:44:166,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
190,20171223-22:15:44:170,Step_StandReportReceiver,30002312,REPORT : 7032 5020 150625 240,REPORT : <*> <*> <*> <*>,5cdf7db4
191,20171223-22:15:44:849,Step_LSC,30002312,onStandStepChanged 3605,onStandStepChanged <*>,93067dc4
192,20171223-22:15:44:863,Step_LSC,30002312,onExtend:1514038545000 1 0 4,onExtend:<*> <*> <*> <*>,959a0db3
193,20171223-22:15:45:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7032##548365##8661##14641##27188471,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
194,20171223-22:15:45:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7033##548365##8661##14736##27189469,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
195,20171223-22:15:45:158,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127332,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
196,20171223-22:15:45:161,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
197,20171223-22:15:45:164,Step_StandReportReceiver,30002312,REPORT : 7033 5021 150646 240,REPORT : <*> <*> <*> <*>,5cdf7db4
198,20171223-22:15:45:348,Step_LSC,30002312,onStandStepChanged 3606,onStandStepChanged <*>,93067dc4
199,20171223-22:15:45:361,Step_LSC,30002312,onExtend:1514038546000 1 0 4,onExtend:<*> <*> <*> <*>,959a0db3
200,20171223-22:15:45:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7033##548365##8661##14736##27189469,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
201,20171223-22:15:45:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7034##548365##8661##14831##27189969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
202,20171223-22:15:45:656,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127354,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
203,20171223-22:15:45:658,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
204,20171223-22:15:45:659,Step_StandReportReceiver,30002312,REPORT : 7034 5022 150668 240,REPORT : <*> <*> <*> <*>,5cdf7db4
205,20171223-22:15:45:848,Step_LSC,30002312,onStandStepChanged 3607,onStandStepChanged <*>,93067dc4
206,20171223-22:15:45:851,Step_LSC,30002312,onExtend:1514038546000 1 0 4,onExtend:<*> <*> <*> <*>,959a0db3
207,20171223-22:15:46:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7034##548365##8661##14831##27189969,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
208,20171223-22:15:46:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7035##548365##8661##14926##27190469,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
209,20171223-22:15:46:157,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127375,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
210,20171223-22:15:46:160,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
211,20171223-22:15:46:164,Step_StandReportReceiver,30002312,REPORT : 7035 5022 150689 240,REPORT : <*> <*> <*> <*>,5cdf7db4
212,20171223-22:15:46:349,Step_LSC,30002312,onStandStepChanged 3608,onStandStepChanged <*>,93067dc4
213,20171223-22:15:46:355,Step_LSC,30002312,onExtend:1514038547000 1 0 4,onExtend:<*> <*> <*> <*>,959a0db3
214,20171223-22:15:46:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7035##548365##8661##14926##27190469,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
215,20171223-22:15:46:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7036##548365##8661##15021##27190970,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
216,20171223-22:15:46:674,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127396,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
217,20171223-22:15:46:679,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
218,20171223-22:15:46:684,Step_StandReportReceiver,30002312,REPORT : 7036 5023 150711 240,REPORT : <*> <*> <*> <*>,5cdf7db4
219,20171223-22:15:47:349,Step_LSC,30002312,onStandStepChanged 3609,onStandStepChanged <*>,93067dc4
220,20171223-22:15:47:370,Step_LSC,30002312,onExtend:1514038548000 1 0 4,onExtend:<*> <*> <*> <*>,959a0db3
221,20171223-22:15:47:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7036##548365##8661##15021##27190970,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
222,20171223-22:15:47:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7037##548365##8661##15116##27191969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
223,20171223-22:15:47:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127418,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
224,20171223-22:15:47:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
225,20171223-22:15:47:661,Step_StandReportReceiver,30002312,REPORT : 7037 5024 150732 240,REPORT : <*> <*> <*> <*>,5cdf7db4
226,20171223-22:15:47:857,Step_LSC,30002312,onStandStepChanged 3610,onStandStepChanged <*>,93067dc4
227,20171223-22:15:47:860,Step_LSC,30002312,onExtend:1514038548000 1 0 4,onExtend:<*> <*> <*> <*>,959a0db3
228,20171223-22:15:48:158,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7037##548365##8661##15116##27191969,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
229,20171223-22:15:48:159,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7038##548365##8661##15211##27192478,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
230,20171223-22:15:48:167,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127439,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
231,20171223-22:15:48:169,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
232,20171223-22:15:48:174,Step_StandReportReceiver,30002312,REPORT : 7038 5025 150753 240,REPORT : <*> <*> <*> <*>,5cdf7db4
233,20171223-22:15:48:350,Step_LSC,30002312,onStandStepChanged 3611,onStandStepChanged <*>,93067dc4
234,20171223-22:15:48:368,Step_LSC,30002312,onExtend:1514038549000 1 0 4,onExtend:<*> <*> <*> <*>,959a0db3
235,20171223-22:15:48:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7038##548365##8661##15211##27192478,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
236,20171223-22:15:48:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7039##548365##8661##15306##27192971,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
237,20171223-22:15:48:668,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127461,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
238,20171223-22:15:48:676,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
239,20171223-22:15:48:679,Step_StandReportReceiver,30002312,REPORT : 7039 5025 150775 240,REPORT : <*> <*> <*> <*>,5cdf7db4
240,20171223-22:15:49:350,Step_LSC,30002312,onStandStepChanged 3612,onStandStepChanged <*>,93067dc4
241,20171223-22:15:49:366,Step_LSC,30002312,onExtend:1514038550000 1 0 4,onExtend:<*> <*> <*> <*>,959a0db3
242,20171223-22:15:49:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7039##548365##8661##15306##27192971,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
243,20171223-22:15:49:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7040##548365##8661##15401##27193971,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
244,20171223-22:15:49:668,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127482,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
245,20171223-22:15:49:675,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
246,20171223-22:15:49:676,Step_StandReportReceiver,30002312,REPORT : 7040 5026 150796 240,REPORT : <*> <*> <*> <*>,5cdf7db4
247,20171223-22:15:49:858,Step_LSC,30002312,onStandStepChanged 3613,onStandStepChanged <*>,93067dc4
248,20171223-22:15:49:864,Step_LSC,30002312,onExtend:1514038550000 1 0 4,onExtend:<*> <*> <*> <*>,959a0db3
249,20171223-22:15:50:160,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7040##548365##8661##15401##27193971,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
250,20171223-22:15:50:161,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7041##548365##8661##15496##27194480,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
251,20171223-22:15:50:176,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127504,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
252,20171223-22:15:50:181,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
253,20171223-22:15:50:182,Step_StandReportReceiver,30002312,REPORT : 7041 5027 150818 240,REPORT : <*> <*> <*> <*>,5cdf7db4
254,20171223-22:15:50:850,Step_LSC,30002312,onStandStepChanged 3614,onStandStepChanged <*>,93067dc4
255,20171223-22:15:50:864,Step_LSC,30002312,onExtend:1514038551000 1 0 4,onExtend:<*> <*> <*> <*>,959a0db3
256,20171223-22:15:51:151,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7041##548365##8661##15496##27194480,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
257,20171223-22:15:51:152,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7042##548365##8661##15591##27195470,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
258,20171223-22:15:51:169,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127525,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
259,20171223-22:15:51:180,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
260,20171223-22:15:51:181,Step_StandReportReceiver,30002312,REPORT : 7042 5027 150839 240,REPORT : <*> <*> <*> <*>,5cdf7db4
261,20171223-22:15:51:859,Step_LSC,30002312,onStandStepChanged 3616,onStandStepChanged <*>,93067dc4
262,20171223-22:15:51:868,Step_LSC,30002312,onExtend:1514038552000 2 0 4,onExtend:<*> <*> <*> <*>,959a0db3
263,20171223-22:15:52:160,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7042##548365##8661##15591##27195470,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
264,20171223-22:15:52:161,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7044##548365##8661##15686##27196480,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
265,20171223-22:15:52:175,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127568,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
266,20171223-22:15:52:183,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
267,20171223-22:15:52:183,Step_StandReportReceiver,30002312,REPORT : 7044 5029 150882 240,REPORT : <*> <*> <*> <*>,5cdf7db4
268,20171223-22:15:52:349,Step_LSC,30002312,onStandStepChanged 3617,onStandStepChanged <*>,93067dc4
269,20171223-22:15:52:363,Step_LSC,30002312,onExtend:1514038553000 1 0 4,onExtend:<*> <*> <*> <*>,959a0db3
270,20171223-22:15:52:651,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7044##548365##8661##15686##27196480,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
271,20171223-22:15:52:652,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7045##548365##8661##15781##27196970,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
272,20171223-22:15:52:666,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127589,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
273,20171223-22:15:52:674,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
274,20171223-22:15:52:674,Step_StandReportReceiver,30002312,REPORT : 7045 5030 150903 240,REPORT : <*> <*> <*> <*>,5cdf7db4
275,20171223-22:15:53:349,Step_LSC,30002312,onStandStepChanged 3619,onStandStepChanged <*>,93067dc4
276,20171223-22:15:53:358,Step_LSC,30002312,onExtend:1514038554000 2 0 4,onExtend:<*> <*> <*> <*>,959a0db3
277,20171223-22:15:53:653,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7045##548365##8661##15781##27196970,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
278,20171223-22:15:53:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7047##548365##8661##15876##27197972,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
279,20171223-22:15:53:665,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127632,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
280,20171223-22:15:53:673,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
281,20171223-22:15:53:675,Step_StandReportReceiver,30002312,REPORT : 7047 5031 150946 240,REPORT : <*> <*> <*> <*>,5cdf7db4
282,20171223-22:15:54:350,Step_LSC,30002312,onStandStepChanged 3620,onStandStepChanged <*>,93067dc4
283,20171223-22:15:54:359,Step_LSC,30002312,onExtend:1514038555000 1 0 4,onExtend:<*> <*> <*> <*>,959a0db3
284,20171223-22:15:54:651,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7047##548365##8661##15876##27197972,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
285,20171223-22:15:54:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7048##548365##8661##15971##27198970,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
286,20171223-22:15:54:657,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127653,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
287,20171223-22:15:54:660,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
288,20171223-22:15:54:661,Step_StandReportReceiver,30002312,REPORT : 7048 5032 150968 240,REPORT : <*> <*> <*> <*>,5cdf7db4
289,20171223-22:15:55:349,Step_LSC,30002312,onStandStepChanged 3622,onStandStepChanged <*>,93067dc4
290,20171223-22:15:55:359,Step_LSC,30002312,onExtend:1514038556000 2 0 4,onExtend:<*> <*> <*> <*>,959a0db3
291,20171223-22:15:55:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7048##548365##8661##15971##27198970,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
292,20171223-22:15:55:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7050##548365##8661##16066##27199969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
293,20171223-22:15:55:657,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127696,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
294,20171223-22:15:55:659,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
295,20171223-22:15:55:660,Step_StandReportReceiver,30002312,REPORT : 7050 5033 151011 240,REPORT : <*> <*> <*> <*>,5cdf7db4
296,20171223-22:15:55:848,Step_LSC,30002312,onStandStepChanged 3624,onStandStepChanged <*>,93067dc4
297,20171223-22:15:55:855,Step_LSC,30002312,onExtend:1514038556000 2 0 4,onExtend:<*> <*> <*> <*>,959a0db3
298,20171223-22:15:56:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7050##548365##8661##16066##27199969,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
299,20171223-22:15:56:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7052##548365##8661##16161##27200470,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
300,20171223-22:15:56:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127739,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
301,20171223-22:15:56:169,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
302,20171223-22:15:56:170,Step_StandReportReceiver,30002312,REPORT : 7052 5035 151053 240,REPORT : <*> <*> <*> <*>,5cdf7db4
303,20171223-22:15:57:851,Step_LSC,30002312,onStandStepChanged 3625,onStandStepChanged <*>,93067dc4
304,20171223-22:15:57:863,Step_LSC,30002312,onExtend:1514038558000 1 0 4,onExtend:<*> <*> <*> <*>,959a0db3
305,20171223-22:15:58:155,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7052##548365##8661##16161##27200470,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
306,20171223-22:15:58:156,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7053##548365##8661##16256##27202475,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
307,20171223-22:15:58:170,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127761,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
308,20171223-22:15:58:174,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
309,20171223-22:15:58:175,Step_StandReportReceiver,30002312,REPORT : 7053 5035 151075 240,REPORT : <*> <*> <*> <*>,5cdf7db4
310,20171223-22:15:59:849,Step_LSC,30002312,onStandStepChanged 3626,onStandStepChanged <*>,93067dc4
311,20171223-22:15:59:865,Step_LSC,30002312,onExtend:1514038560000 1 0 4,onExtend:<*> <*> <*> <*>,959a0db3
312,20171223-22:16:0:119,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
313,20171223-22:16:0:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7053##548365##8661##16256##27202475,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
314,20171223-22:16:0:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038500000##7054##548458##8661##16256##27204469,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
315,20171223-22:16:0:159,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127782,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
316,20171223-22:16:0:161,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
317,20171223-22:16:0:162,Step_StandReportReceiver,30002312,REPORT : 7054 5036 151096 240,REPORT : <*> <*> <*> <*>,5cdf7db4
318,20171223-22:16:0:849,Step_LSC,30002312,onStandStepChanged 3626,onStandStepChanged <*>,93067dc4
319,20171223-22:16:0:859,Step_LSC,30002312,onExtend:1514038561000 0 0 0,onExtend:<*> <*> <*> <*>,959a0db3
