LineId,Time,Component,Pid,Content,EventId,EventTemplate,ParameterList
130,20171223-22:15:39:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7023##548365##8661##13786##27182973,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038440000##7023##548365##8661##13786##27182973']"
131,20171223-22:15:39:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7024##548365##8661##13881##27183469,NONE,NONE,[]
132,20171223-22:15:39:155,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127139,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '1', '3', '9']"
133,20171223-22:15:39:156,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
134,20171223-22:15:39:156,Step_StandReportReceiver,30002312,REPORT : 7024 5015 150454 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['024', '015', '0454']"
135,20171223-22:15:39:348,Step_LSC,30002312,onStandStepChanged 3597,93067dc4,onStandStepChanged <*>,"['3', '5', '9', '7']"
136,20171223-22:15:39:354,Step_LSC,30002312,onExtend:1514038540000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403854000', '1 0 4']"
137,20171223-22:15:39:655,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7024##548365##8661##13881##27183469,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038440000##7024##548365##8661##13881##27183469']"
138,20171223-22:15:39:656,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7025##548365##8661##13976##27183974,NONE,NONE,[]
139,20171223-22:15:39:665,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127161,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '1', '6', '1']"
140,20171223-22:15:39:669,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
141,20171223-22:15:39:669,Step_StandReportReceiver,30002312,REPORT : 7025 5015 150475 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['025', '015', '0475']"
142,20171223-22:15:40:349,Step_LSC,30002312,onStandStepChanged 3598,93067dc4,onStandStepChanged <*>,"['3', '5', '9', '8']"
143,20171223-22:15:40:365,Step_LSC,30002312,onExtend:1514038541000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403854100', '1 0 4']"
144,20171223-22:15:40:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7025##548365##8661##13976##27183974,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038440000##7025##548365##8661##13976##27183974']"
145,20171223-22:15:40:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7026##548365##8661##14071##27184972,NONE,NONE,[]
146,20171223-22:15:40:668,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127182,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '1', '8', '2']"
147,20171223-22:15:40:675,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
148,20171223-22:15:40:676,Step_StandReportReceiver,30002312,REPORT : 7026 5016 150496 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['026', '016', '0496']"
149,20171223-22:15:40:848,Step_LSC,30002312,onStandStepChanged 3599,93067dc4,onStandStepChanged <*>,"['3', '5', '9', '9']"
150,20171223-22:15:40:852,Step_LSC,30002312,onExtend:1514038541000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403854100', '1 0 4']"
151,20171223-22:15:41:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7026##548365##8661##14071##27184972,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038440000##7026##548365##8661##14071##27184972']"
152,20171223-22:15:41:149,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7027##548365##8661##14166##27185467,NONE,NONE,[]
153,20171223-22:15:41:152,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127204,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '2', '0', '4']"
154,20171223-22:15:41:153,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
155,20171223-22:15:41:153,Step_StandReportReceiver,30002312,REPORT : 7027 5017 150518 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['027', '017', '0518']"
156,20171223-22:15:41:353,Step_LSC,30002312,onStandStepChanged 3600,93067dc4,onStandStepChanged <*>,"['3', '6', '0', '0']"
157,20171223-22:15:41:358,Step_LSC,30002312,onExtend:1514038542000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403854200', '1 0 4']"
158,20171223-22:15:41:658,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7027##548365##8661##14166##27185467,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038440000##7027##548365##8661##14166##27185467']"
159,20171223-22:15:41:658,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7028##548365##8661##14261##27185977,NONE,NONE,[]
160,20171223-22:15:41:667,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127225,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '2', '2', '5']"
161,20171223-22:15:41:670,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
162,20171223-22:15:41:672,Step_StandReportReceiver,30002312,REPORT : 7028 5017 150539 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['028', '017', '0539']"
163,20171223-22:15:41:848,Step_LSC,30002312,onStandStepChanged 3601,93067dc4,onStandStepChanged <*>,"['3', '6', '0', '1']"
164,20171223-22:15:41:856,Step_LSC,30002312,onExtend:1514038542000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403854200', '1 0 4']"
165,20171223-22:15:42:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7028##548365##8661##14261##27185977,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038440000##7028##548365##8661##14261##27185977']"
166,20171223-22:15:42:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7029##548365##8661##14356##27186469,NONE,NONE,[]
167,20171223-22:15:42:160,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127246,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '2', '4', '6']"
168,20171223-22:15:42:164,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
169,20171223-22:15:42:165,Step_StandReportReceiver,30002312,REPORT : 7029 5018 150561 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['029', '018', '0561']"
170,20171223-22:15:42:848,Step_LSC,30002312,onStandStepChanged 3602,93067dc4,onStandStepChanged <*>,"['3', '6', '0', '2']"
171,20171223-22:15:42:852,Step_LSC,30002312,onExtend:1514038543000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403854300', '1 0 4']"
172,20171223-22:15:43:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7029##548365##8661##14356##27186469,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038440000##7029##548365##8661##14356##27186469']"
173,20171223-22:15:43:149,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7030##548365##8661##14451##27187468,NONE,NONE,[]
174,20171223-22:15:43:160,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127268,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '2', '6', '8']"
175,20171223-22:15:43:163,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
176,20171223-22:15:43:164,Step_StandReportReceiver,30002312,REPORT : 7030 5019 150582 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['030', '019', '0582']"
177,20171223-22:15:43:348,Step_LSC,30002312,onStandStepChanged 3603,93067dc4,onStandStepChanged <*>,"['3', '6', '0', '3']"
178,20171223-22:15:43:354,Step_LSC,30002312,onExtend:1514038544000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403854400', '1 0 4']"
179,20171223-22:15:43:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7030##548365##8661##14451##27187468,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038440000##7030##548365##8661##14451##27187468']"
180,20171223-22:15:43:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7031##548365##8661##14546##27187968,NONE,NONE,[]
181,20171223-22:15:43:677,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127289,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '2', '8', '9']"
182,20171223-22:15:43:679,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
183,20171223-22:15:43:679,Step_StandReportReceiver,30002312,REPORT : 7031 5020 150604 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['031', '020', '0604']"
184,20171223-22:15:43:850,Step_LSC,30002312,onStandStepChanged 3604,93067dc4,onStandStepChanged <*>,"['3', '6', '0', '4']"
185,20171223-22:15:43:861,Step_LSC,30002312,onExtend:1514038544000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403854400', '1 0 4']"
186,20171223-22:15:44:152,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7031##548365##8661##14546##27187968,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038440000##7031##548365##8661##14546##27187968']"
187,20171223-22:15:44:152,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7032##548365##8661##14641##27188471,NONE,NONE,[]
188,20171223-22:15:44:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127311,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '3', '1', '1']"
189,20171223-22:15:44:166,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
190,20171223-22:15:44:170,Step_StandReportReceiver,30002312,REPORT : 7032 5020 150625 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['032', '020', '0625']"
191,20171223-22:15:44:849,Step_LSC,30002312,onStandStepChanged 3605,93067dc4,onStandStepChanged <*>,"['3', '6', '0', '5']"
192,20171223-22:15:44:863,Step_LSC,30002312,onExtend:1514038545000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403854500', '1 0 4']"
193,20171223-22:15:45:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7032##548365##8661##14641##27188471,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038440000##7032##548365##8661##14641##27188471']"
194,20171223-22:15:45:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7033##548365##8661##14736##27189469,NONE,NONE,[]
195,20171223-22:15:45:158,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127332,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '3', '3', '2']"
196,20171223-22:15:45:161,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
197,20171223-22:15:45:164,Step_StandReportReceiver,30002312,REPORT : 7033 5021 150646 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['033', '021', '0646']"
198,20171223-22:15:45:348,Step_LSC,30002312,onStandStepChanged 3606,93067dc4,onStandStepChanged <*>,"['3', '6', '0', '6']"
199,20171223-22:15:45:361,Step_LSC,30002312,onExtend:1514038546000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403854600', '1 0 4']"
200,20171223-22:15:45:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7033##548365##8661##14736##27189469,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038440000##7033##548365##8661##14736##27189469']"
201,20171223-22:15:45:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7034##548365##8661##14831##27189969,NONE,NONE,[]
202,20171223-22:15:45:656,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127354,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '3', '5', '4']"
203,20171223-22:15:45:658,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
204,20171223-22:15:45:659,Step_StandReportReceiver,30002312,REPORT : 7034 5022 150668 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['034', '022', '0668']"
205,20171223-22:15:45:848,Step_LSC,30002312,onStandStepChanged 3607,93067dc4,onStandStepChanged <*>,"['3', '6', '0', '7']"
206,20171223-22:15:45:851,Step_LSC,30002312,onExtend:1514038546000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403854600', '1 0 4']"
207,20171223-22:15:46:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7034##548365##8661##14831##27189969,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038440000##7034##548365##8661##14831##27189969']"
208,20171223-22:15:46:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7035##548365##8661##14926##27190469,NONE,NONE,[]
209,20171223-22:15:46:157,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127375,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '3', '7', '5']"
210,20171223-22:15:46:160,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
211,20171223-22:15:46:164,Step_StandReportReceiver,30002312,REPORT : 7035 5022 150689 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['035', '022', '0689']"
212,20171223-22:15:46:349,Step_LSC,30002312,onStandStepChanged 3608,93067dc4,onStandStepChanged <*>,"['3', '6', '0', '8']"
213,20171223-22:15:46:355,Step_LSC,30002312,onExtend:1514038547000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403854700', '1 0 4']"
214,20171223-22:15:46:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7035##548365##8661##14926##27190469,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038440000##7035##548365##8661##14926##27190469']"
215,20171223-22:15:46:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7036##548365##8661##15021##27190970,NONE,NONE,[]
216,20171223-22:15:46:674,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127396,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '3', '9', '6']"
217,20171223-22:15:46:679,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
218,20171223-22:15:46:684,Step_StandReportReceiver,30002312,REPORT : 7036 5023 150711 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['036', '023', '0711']"
219,20171223-22:15:47:349,Step_LSC,30002312,onStandStepChanged 3609,93067dc4,onStandStepChanged <*>,"['3', '6', '0', '9']"
220,20171223-22:15:47:370,Step_LSC,30002312,onExtend:1514038548000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403854800', '1 0 4']"
221,20171223-22:15:47:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7036##548365##8661##15021##27190970,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038440000##7036##548365##8661##15021##27190970']"
222,20171223-22:15:47:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7037##548365##8661##15116##27191969,NONE,NONE,[]
223,20171223-22:15:47:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127418,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '4', '1', '8']"
224,20171223-22:15:47:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
225,20171223-22:15:47:661,Step_StandReportReceiver,30002312,REPORT : 7037 5024 150732 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['037', '024', '0732']"
226,20171223-22:15:47:857,Step_LSC,30002312,onStandStepChanged 3610,93067dc4,onStandStepChanged <*>,"['3', '6', '1', '0']"
227,20171223-22:15:47:860,Step_LSC,30002312,onExtend:1514038548000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403854800', '1 0 4']"
228,20171223-22:15:48:158,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7037##548365##8661##15116##27191969,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038440000##7037##548365##8661##15116##27191969']"
229,20171223-22:15:48:159,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7038##548365##8661##15211##27192478,NONE,NONE,[]
230,20171223-22:15:48:167,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127439,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '4', '3', '9']"
231,20171223-22:15:48:169,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
232,20171223-22:15:48:174,Step_StandReportReceiver,30002312,REPORT : 7038 5025 150753 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['038', '025', '0753']"
233,20171223-22:15:48:350,Step_LSC,30002312,onStandStepChanged 3611,93067dc4,onStandStepChanged <*>,"['3', '6', '1', '1']"
234,20171223-22:15:48:368,Step_LSC,30002312,onExtend:1514038549000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403854900', '1 0 4']"
235,20171223-22:15:48:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7038##548365##8661##15211##27192478,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514038440000##7038##548365##8661##15211##27192478']"
236,20171223-22:15:48:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7039##548365##8661##15306##27192971,NONE,NONE,[]
237,20171223-22:15:48:668,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127461,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '4', '6', '1']"
238,20171223-22:15:48:676,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,49e93189,calculateAltitudeWithCache totalAltitude=240,"['c', 'a', 'l', 'c', 'u', 'l', 'a', 't', 'e', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', 'W', 'i', 't', 'h', 'C', 'a', 'c', 'h', 'e', ' ', 't', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '2', '4', '0']"
239,20171223-22:15:48:679,Step_StandReportReceiver,30002312,REPORT : 7039 5025 150775 240,7604cbef,REPORT : 7<*> 5<*> 15<*> 240,"['039', '025', '0775']"
240,20171223-22:15:49:350,Step_LSC,30002312,onStandStepChanged 3612,93067dc4,onStandStepChanged <*>,"['3', '6', '1', '2']"
241,20171223-22:15:49:366,Step_LSC,30002312,onExtend:1514038550000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:151403855000', '1 0 4']"
